기초영단어,6,메인,specific,"구체적인, 특정한"
기초영단어,6,메인,react,"반응하다, 반작용하다"
기초영단어,6,메인,independent,독립적인
기초영단어,6,메인,theory,이론
기초영단어,6,메인,qualify,자격을 얻다
기초영단어,6,메인,consider,"숙고하다, 고려하다"
기초영단어,6,메인,recall,"상기하다, 철회하다, 회수하다; 상기, 철회, 회수"
기초영단어,6,메인,risk,"위험; 위험을 감수하다"
기초영단어,6,메인,treatment,"취급, 대우, 치료(법)"
기초영단어,6,메인,engage,"관여하다, 약속하다, 약혼하다"
기초영단어,6,메인,motivate,동기를 부여하다
기초영단어,6,메인,clue,"실마리, 단서"
기초영단어,6,메인,resource,"자원, (-s) 지략"
기초영단어,6,메인,probable,"가능한, 개연성이 있는, 그럴싸한"
기초영단어,6,메인,depress,"우울하게 하다, 의기소침[낙담]하게 하다"
기초영단어,6,메인,fascinate,"매료시키다, 마음을 빼앗다"
기초영단어,6,메인,violent,"난폭한, 폭력적인"
기초영단어,6,메인,alarm,"놀람, 경보"
기초영단어,6,메인,edge,"가장자리, 날카로움, 우위"
기초영단어,6,메인,deserve,"(보수.벌 등을) 받을 만하다[가치가 있다]"
기초영단어,6,메인,route,"길, 통로, 항로"
기초영단어,6,메인,psychology,"심리, 심리학"
기초영단어,6,메인,passion,열정
기초영단어,6,메인,import,"수입하다, 의미하다; 수입"
기초영단어,6,메인,purchase,"구매하다; 구매"
기초영단어,6,메인,conscience,양심
기초영단어,6,메인,pose,"자세를 취하다, (문제를) 제기하다; 자세"
기초영단어,6,메인,length,길이
기초영단어,6,메인,severe,"심한, 엄격한"
기초영단어,6,메인,decade,"10년, 10년간"
기초영단어,6,메인,occupy,"(시간.장소를) 차지하다, 전념하다"
기초영단어,6,메인,acquire,습득하다
기초영단어,6,메인,interact,상호 작용하다
기초영단어,6,메인,brief,"간단한; 간단한 보고; 간단히 알리다"
기초영단어,6,메인,observe,"관찰하다, 보다, 준수하다"
기초영단어,6,메인,poetry,"시, 운문"
기초영단어,6,메인,salary,"급료, 봉급"
기초영단어,6,메인,grain,"곡물, 낟알"
기초영단어,6,메인,skip,"거르다, 깡충깡충 뛰다"
기초영단어,6,메인,meaningful,"의미 있는, 의미심장한"
기초영단어,7,메인,survival,생존
기초영단어,7,메인,comment,"논평, 주석; 논평하다"
기초영단어,7,메인,leap,"뛰다, 도약하다; 도약"
기초영단어,7,메인,plain,"평범한, 명백한; 평원, 평야"
기초영단어,7,메인,typical,"전형적인, 대표적인"
기초영단어,7,메인,mere,단지 ~에 불과한
기초영단어,7,메인,mechanic,"기계공, 정비공"
기초영단어,7,메인,mood,"기분, 분위기"
기초영단어,7,메인,approve,"찬성하다, 승인하다"
기초영단어,7,메인,rural,시골의
기초영단어,7,메인,finance,"재정, 재무, 금융; 자금을 조달하다"
기초영단어,7,메인,seek,"찾다, 추구하다, 노력하다"
기초영단어,7,메인,operation,"작업, 운영, 수술"
기초영단어,7,메인,crime,범죄
기초영단어,7,메인,awful,"끔찍한, 지독한"
기초영단어,7,메인,series,"연속, 시리즈물"
기초영단어,7,메인,exhausted,"고갈된, 기진맥진한"
기초영단어,7,메인,absolute,"완전한, 절대적인"
기초영단어,7,메인,surround,둘러싸다
기초영단어,7,메인,display,"전시하다, 나타내다; 전시"
기초영단어,7,메인,policy,"정책, 수단, 방법"
기초영단어,7,메인,mass,"많은 양, 덩어리, 집단, 대중"
기초영단어,7,메인,committee,"(상급 기관에 소속된) 위원회"
기초영단어,7,메인,accurate,정확한
기초영단어,7,메인,arrange,"정리하다, 준비하다, 각색하다"
기초영단어,7,메인,facility,"시설, 편의, 재능"
기초영단어,7,메인,consult,"상담하다, 참고하다"
기초영단어,7,메인,refer,"언급하다, 위탁하다"
기초영단어,7,메인,attach,"붙이다, 붙다, 첨부하다, 소속시키다"
기초영단어,7,메인,recover,"회복하다, 되찾다"
기초영단어,7,메인,reward,"보상; 보답하다"
기초영단어,7,메인,enormous,"엄청난, 거대한"
기초영단어,7,메인,domestic,"국내의, 가정의"
기초영단어,7,메인,wealth,"부, 재산"
기초영단어,7,메인,elementary,"초보의, 기초적인"
기초영단어,7,메인,gap,"격차, 틈"
기초영단어,7,메인,except,"~을 제외하고는; 제외하다"
기초영단어,7,메인,journey,"여행, 여정"
기초영단어,7,메인,survey,"설문 조사; 조사하다, 둘러보다"
기초영단어,7,메인,downtown,"도심; 도심의; 도심지에"
기초영단어,8,메인,previous,"앞의, 이전의"
기초영단어,8,메인,produce,"생산하다, 제조하다"
기초영단어,8,메인,remain,"여전히 ~이다, 남다"
기초영단어,8,메인,entitle,"자격[권리]을 주다, 제목을 붙이다"
기초영단어,8,메인,slight,"약간의, 경미한"
기초영단어,8,메인,include,포함하다
기초영단어,8,메인,delay,"연기하다, 미루다; 지연"
기초영단어,8,메인,file,"서류철, (컴퓨터) 파일; 파일에 철하다, (소송 등을) 제기하다"
기초영단어,8,메인,ethic,윤리
기초영단어,8,메인,instant,"즉각의, 즉석의; 순간"
기초영단어,8,메인,reveal,"드러내다, 폭로하다; 출현, 폭로"
기초영단어,8,메인,suppose,"가정하다, 추측하다"
기초영단어,8,메인,leisure,"여가, 자유 시간; 한가한"
기초영단어,8,메인,urban,도시의
기초영단어,8,메인,witness,"목격자, 증인; 목격하다"
기초영단어,8,메인,admit,"인정하다, 입장을 허락하다"
기초영단어,8,메인,muscle,"근육, 힘, 강제"
기초영단어,8,메인,device,"장치, 고안, 방책"
기초영단어,8,메인,borrow,빌리다
기초영단어,8,메인,owe,"빚지고 있다, (명예.성공 등을) ~에 돌리다"
기초영단어,8,메인,intend,"(~할) 작정이다, 의도하다"
기초영단어,8,메인,aspect,"관점, 양상, 면"
기초영단어,8,메인,potential,"잠재적인; 잠재력"
기초영단어,8,메인,award,"수여하다; 상"
기초영단어,8,메인,preserve,"보존하다, 보호하다"
기초영단어,8,메인,spot,"지점, 얼룩; 발견하다, 얼룩지게 하다"
기초영단어,8,메인,underground,"지하의, 비밀의; 지하"
기초영단어,8,메인,consequence,"결과, 중요성"
기초영단어,8,메인,target,"목표, 표적; 목표로 삼다"
기초영단어,8,메인,spark,"불꽃, 불똥; 불꽃을 일으키다, 촉발하다"
기초영단어,8,메인,accomplish,"이루다, 성취하다"
기초영단어,8,메인,adopt,"채택하다, 입양하다"
기초영단어,8,메인,unique,"독특한, 유일한"
기초영단어,8,메인,slip,"미끄러지다, 실수하다; 종잇조각"
기초영단어,8,메인,civilization,문명
기초영단어,8,메인,row,"열, 줄; 배를 젓다"
기초영단어,8,메인,horizon,"수평선, 지평선"
기초영단어,8,메인,atmosphere,"대기, 분위기"
기초영단어,8,메인,label,"꼬리표, 상표; 라벨을 붙이다, ~을 ...이라고 부르다"
기초영단어,8,메인,decorate,"장식하다, ~에게 훈장을 주다"
기초영단어,9,메인,identify,"(신원 등을) 확인하다, 식별하다, 동일시하다"
기초영단어,9,메인,standard,"기준, 표준; 기준의, 표준의"
기초영단어,9,메인,scale,"규모, 저울, 비늘"
기초영단어,9,메인,evident,명백한
기초영단어,9,메인,seldom,거의 ~ 않는
기초영단어,9,메인,secretary,"비서, 서기관, 장관"
기초영단어,9,메인,basis,"기초, 원리, 기준"
기초영단어,9,메인,automatic,"자동적인, 기계적인"
기초영단어,9,메인,region,지역
기초영단어,9,메인,empower,권한을 주다
기초영단어,9,메인,addict,"중독시키다; 중독자"
기초영단어,9,메인,disappoint,실망시키다
기초영단어,9,메인,artificial,"인공적인, 인조의"
기초영단어,9,메인,possess,"소유하다, ~의 마음을 사로잡다"
기초영단어,9,메인,rid,제거하다
기초영단어,9,메인,realistic,"현실적인, 현실주의의"
기초영단어,9,메인,encounter,"(우연히) 만나다; 마주침"
기초영단어,9,메인,differ,"다르다, 의견을 달리하다"
기초영단어,9,메인,principle,"원칙, 원리"
기초영단어,9,메인,memorize,"기억하다, 암기하다"
기초영단어,9,메인,physics,물리학
기초영단어,9,메인,evaluate,평가하다
기초영단어,9,메인,tremendous,"굉장한, 무시무시한"
기초영단어,9,메인,application,"적용, 신청"
기초영단어,9,메인,vote,"투표; 투표하다"
기초영단어,9,메인,spread,"퍼짐, 확산; 퍼지다, 펼치다"
기초영단어,9,메인,impact,"충격, 영향; 충격[영향]을 주다"
기초영단어,9,메인,cooperate,협력하다
기초영단어,9,메인,emit,"(빛.열.소리 등을) 방출하다"
기초영단어,9,메인,request,"요청; 요청하다"
기초영단어,9,메인,guarantee,"보증하다; 보증"
기초영단어,9,메인,resist,저항하다
기초영단어,9,메인,fulfill,"달성하다, 이행하다, 실현하다"
기초영단어,9,메인,stink,"역겹다, 악취를 풍기다; 악취"
기초영단어,9,메인,grant,"승인하다, 수여하다"
기초영단어,9,메인,rely,"의지하다, 믿다"
기초영단어,9,메인,permanent,"영원한, 영구적인"
기초영단어,9,메인,emergency,비상(사태)
기초영단어,9,메인,substance,"물질, 본질, 실체"
기초영단어,9,메인,theme,"주제, 화제, 논제"
기초영단어,10,메인,hesitate,"주저하다, 망설이다"
기초영단어,10,메인,location,"장소, 위치"
기초영단어,10,메인,restrict,"제한하다, 한정하다"
기초영단어,10,메인,organism,"유기체, 생물, 생명체"
기초영단어,10,메인,interpret,"해석하다, 통역하다"
기초영단어,10,메인,offer,"제공하다, 제안하다; 제공, 제안"
기초영단어,10,메인,distribute,"분배하다, 분포시키다"
기초영단어,10,메인,rainforest,"(열대) 우림"
기초영단어,10,메인,circumstance,"상황, 환경"
기초영단어,10,메인,resolve,"결심하다, 해결하다, 분해하다"
기초영단어,10,메인,suitable,"적절한, 적합한"
기초영단어,10,메인,curve,"곡선(길), 속임수"
기초영단어,10,메인,annoy,"괴롭히다, 귀찮게 하다"
기초영단어,10,메인,frighten,겁먹게 하다
기초영단어,10,메인,estimate,"견적, 평가; 평가하다"
기초영단어,10,메인,refuse,거절하다
기초영단어,10,메인,adventure,"모험; 위험에 빠뜨리다"
기초영단어,10,메인,entrance,"입장, 입구, 입학"
기초영단어,10,메인,persuade,설득하다
기초영단어,10,메인,perceive,"인지하다, 인식하다"
기초영단어,10,메인,recite,암송하다
기초영단어,10,메인,rub,"문질러 닦다, 문지르다"
기초영단어,10,메인,cabin,"오두막집, 객실, 선실"
기초영단어,10,메인,gear,"장비, 기어; 맞게 조정하다"
기초영단어,10,메인,ray,광선
기초영단어,10,메인,release,"놓아주다, 방출하다, 발표하다; 석방, 발표"
기초영단어,10,메인,rank,"등급, 지위; 매기다, (등급을) 차지하다"
기초영단어,10,메인,symphony,"교향곡, (소리의) 조화"
기초영단어,10,메인,envy,부러움; 부러워하다
기초영단어,10,메인,corporate,"회사의, 법인의"
기초영단어,10,메인,alternative,"대안; 대안의"
기초영단어,10,메인,retire,은퇴하다
기초영단어,10,메인,appeal,"호소하다, 항의하다, 관심을 끌다; 호소, 항의, 매력"
기초영단어,10,메인,identical,"동일한, 일란성의"
기초영단어,10,메인,investment,투자
기초영단어,10,메인,autograph,"서명, 사인; 서명하다"
기초영단어,10,메인,slave,노예
기초영단어,10,메인,harm,"손해, 손상; 해치다"
기초영단어,10,메인,authority,"권위, 당국"
기초영단어,10,메인,innocence,"결백, 무죄, 순진"
기초영단어,11,메인,receive,받다
기초영단어,11,메인,infant,"유아; 유아의, 미발달의"
기초영단어,11,메인,calculate,계산하다
기초영단어,11,메인,charity,"자비, 자선 단체, 구호물자"
기초영단어,11,메인,accept,"받아들이다, (설명.학설 등을) 인정하다"
기초영단어,11,메인,depend,의지하다
기초영단어,11,메인,whereas,~인 반면에
기초영단어,11,메인,broad,"넓은, 광범위한, (빛 등이) 가득한"
기초영단어,11,메인,treat,"여기다, 대우하다, 처리하다, 치료하다"
기초영단어,11,메인,ignorant,"무식한, 모르는"
기초영단어,11,메인,pure,순수한
기초영단어,11,메인,extinct,"멸종된, 꺼진"
기초영단어,11,메인,household,"가정; 가정[가족]의"
기초영단어,11,메인,refund,"반환, 환불; 환불하다"
기초영단어,11,메인,continue,계속하다
기초영단어,11,메인,institute,"연구소, 협회; 설립하다, 제정하다"
기초영단어,11,메인,lately,최근에
기초영단어,11,메인,ashamed,부끄러워하는
기초영단어,11,메인,dense,"조밀한, 밀집한"
기초영단어,11,메인,rescue,"구조하다; 구조"
기초영단어,11,메인,destination,목적지
기초영단어,11,메인,expand,확장하다
기초영단어,11,메인,compete,경쟁하다
기초영단어,11,메인,evolution,진화
기초영단어,11,메인,hire,고용하다
기초영단어,11,메인,genuine,"진짜의, 성실한"
기초영단어,11,메인,status,"상태, 지위, 현상"
기초영단어,11,메인,military,"군대의; 군대"
기초영단어,11,메인,logic,"논리, 논리학"
기초영단어,11,메인,gravity,중력
기초영단어,11,메인,isolate,고립시키다
기초영단어,11,메인,commit,"(죄를) 저지르다, 전념[충실]하다, 맡기다"
기초영단어,11,메인,sum,"총합, 합계; 합계하다"
기초영단어,11,메인,conserve,보존하다
기초영단어,11,메인,concept,개념
기초영단어,11,메인,swing,"흔들(리)다, 진동하다; 그네"
기초영단어,11,메인,sensible,"분별 있는, 현명한"
기초영단어,11,메인,marriage,"결혼, 혼인"
